file,language,function,signature,ploc_file,lloc_file,cyclomatic,fan_in,fan_out
linux/kernel/trace/trace_events.c,c,event_enable_func,event_enable_func(),4040,2658,1,1,4
linux/kernel/trace/trace_events.c,c,register_event_cmds,register_event_cmds(),4040,2658,3,2,2
linux/kernel/trace/trace_events.c,c,register_event_cmds,register_event_cmds(),4040,2658,3,2,2
linux/kernel/trace/trace_events.c,c,__trace_early_add_event_dirs,__trace_early_add_event_dirs(),4040,2658,3,3,2
linux/kernel/trace/trace_events.c,c,list_for_each_entry,list_for_each_entry(),4040,2658,9,315,536
linux/kernel/trace/trace_events.c,c,__trace_early_add_events,__trace_early_add_events(),4040,2658,4,3,2
linux/kernel/trace/trace_events.c,c,list_for_each_entry,list_for_each_entry(),4040,2658,9,315,536
linux/kernel/trace/trace_events.c,c,__trace_remove_event_dirs,__trace_remove_event_dirs(),4040,2658,1,2,2
linux/kernel/trace/trace_events.c,c,__add_event_to_tracers,__add_event_to_tracers(),4040,2658,1,4,2
linux/kernel/trace/trace_events.c,c,setup_trace_event,setup_trace_event(),4040,2658,1,1,2
linux/kernel/trace/trace_events.c,c,events_callback,events_callback(),4040,2658,1,1,0
linux/kernel/trace/trace_events.c,c,create_event_toplevel_files,create_event_toplevel_files(),4040,2658,4,3,2
linux/kernel/trace/trace_events.c,c,event_trace_add_tracer,event_trace_add_tracer(),4040,2658,3,2,5
linux/kernel/trace/trace_events.c,c,early_event_add_tracer,early_event_add_tracer(),4040,2658,2,2,4
linux/kernel/trace/trace_events.c,c,event_trace_del_tracer,event_trace_del_tracer(),4040,2658,1,2,6
linux/kernel/trace/trace_events.c,c,event_trace_memsetup,event_trace_memsetup(),4040,2658,1,2,0
linux/kernel/trace/trace_events.c,c,early_enable_events,early_enable_events(),4040,2658,7,4,1
linux/kernel/trace/trace_events.c,c,event_trace_enable,event_trace_enable(),4040,2658,3,2,8
linux/kernel/trace/trace_events.c,c,for_each_event,for_each_event(),4040,2658,1,3,3
linux/kernel/trace/trace_events.c,c,event_trace_enable_again,event_trace_enable_again(),4040,2658,2,1,2
linux/kernel/trace/trace_events.c,c,event_trace_init_fields,event_trace_init_fields(),4040,2658,3,2,2
linux/kernel/trace/trace_events.c,c,event_trace_init,event_trace_init(),4040,2658,4,2,4
linux/kernel/trace/trace_events.c,c,trace_event_init,trace_event_init(),4040,2658,1,2,4
linux/kernel/trace/trace_events.c,c,test_work,test_work(),4040,2658,1,1,3
linux/kernel/trace/trace_events.c,c,event_test_thread,event_test_thread(),4040,2658,3,1,3
linux/kernel/trace/trace_events.c,c,event_test_stuff,event_test_stuff(),4040,2658,1,4,2
linux/kernel/trace/trace_events.c,c,event_trace_self_tests,event_trace_self_tests(),4040,2658,13,3,5
linux/kernel/trace/trace_events.c,c,list_for_each_entry,list_for_each_entry(),4040,2658,9,315,536
linux/kernel/trace/trace_events.c,c,list_for_each_entry,list_for_each_entry(),4040,2658,9,315,536
linux/kernel/trace/trace_events.c,c,function_test_events_call,function_test_events_call(),4040,2658,1,1,3
linux/kernel/trace/trace_events.c,c,event_trace_self_test_with_function,event_trace_self_test_with_function(),4040,2658,1,2,4
linux/kernel/trace/trace_events.c,c,event_trace_self_test_with_function,event_trace_self_test_with_function(),4040,2658,1,2,4
linux/kernel/trace/trace_events.c,c,event_trace_self_tests_init,event_trace_self_tests_init(),4040,2658,2,1,2
linux/kernel/trace/trace_nop.c,c,start_nop_trace,start_nop_trace(),84,36,1,1,0
linux/kernel/trace/trace_nop.c,c,stop_nop_trace,stop_nop_trace(),84,36,1,1,0
linux/kernel/trace/trace_nop.c,c,nop_trace_init,nop_trace_init(),84,36,1,0,1
linux/kernel/trace/trace_nop.c,c,nop_trace_reset,nop_trace_reset(),84,36,1,0,1
linux/kernel/trace/trace_nop.c,c,nop_set_flag,nop_set_flag(),84,36,4,0,1
linux/kernel/trace/trace_selftest.c,c,trace_valid_entry,trace_valid_entry(),1293,817,10,1,0
linux/kernel/trace/trace_selftest.c,c,trace_test_buffer_cpu,trace_test_buffer_cpu(),1293,817,5,2,4
linux/kernel/trace/trace_selftest.c,c,trace_test_buffer,trace_test_buffer(),1293,817,5,7,5
linux/kernel/trace/trace_selftest.c,c,for_each_possible_cpu,for_each_possible_cpu(),1293,817,1,191,167
linux/kernel/trace/trace_selftest.c,c,warn_failed_init_tracer,warn_failed_init_tracer(),1293,817,1,7,1
linux/kernel/trace/trace_selftest.c,c,trace_selftest_test_probe1_func,trace_selftest_test_probe1_func(),1293,817,1,0,0
linux/kernel/trace/trace_selftest.c,c,trace_selftest_test_probe2_func,trace_selftest_test_probe2_func(),1293,817,1,0,0
linux/kernel/trace/trace_selftest.c,c,trace_selftest_test_probe3_func,trace_selftest_test_probe3_func(),1293,817,1,0,0
linux/kernel/trace/trace_selftest.c,c,trace_selftest_test_global_func,trace_selftest_test_global_func(),1293,817,1,0,0
linux/kernel/trace/trace_selftest.c,c,trace_selftest_test_dyn_func,trace_selftest_test_dyn_func(),1293,817,1,0,0
linux/kernel/trace/trace_selftest.c,c,print_counts,print_counts(),1293,817,1,1,1
linux/kernel/trace/trace_selftest.c,c,reset_counts,reset_counts(),1293,817,1,1,0
linux/kernel/trace/trace_selftest.c,c,trace_selftest_ops,trace_selftest_ops(),1293,817,35,0,10
linux/kernel/trace/trace_selftest.c,c,trace_selftest_test_recursion_func,trace_selftest_test_recursion_func(),1293,817,1,0,1
linux/kernel/trace/trace_selftest.c,c,trace_selftest_test_recursion_safe_func,trace_selftest_test_recursion_safe_func(),1293,817,1,0,1
linux/kernel/trace/trace_selftest.c,c,trace_selftest_function_recursion,trace_selftest_function_recursion(),1293,817,9,1,4
linux/kernel/trace/trace_selftest.c,c,trace_selftest_test_regs_func,trace_selftest_test_regs_func(),1293,817,1,0,0
linux/kernel/trace/trace_selftest.c,c,trace_selftest_function_regs,trace_selftest_function_regs(),1293,817,13,1,4
linux/kernel/trace/trace_selftest.c,c,trace_selftest_startup_function,trace_selftest_startup_function(),1293,817,10,0,10
linux/kernel/trace/trace_selftest.c,c,store_entry,store_entry(),1293,817,1,0,1
linux/kernel/trace/trace_selftest.c,c,store_return,store_return(),1293,817,1,0,1
linux/kernel/trace/trace_selftest.c,c,init_fgraph_fixture,init_fgraph_fixture(),1293,817,1,2,1
linux/kernel/trace/trace_selftest.c,c,test_graph_storage_single,test_graph_storage_single(),1293,817,5,1,4
linux/kernel/trace/trace_selftest.c,c,test_graph_storage_multi,test_graph_storage_multi(),1293,817,13,1,6
linux/kernel/trace/trace_selftest.c,c,test_graph_storage,test_graph_storage(),1293,817,6,1,2
linux/kernel/trace/trace_selftest.c,c,test_graph_storage,test_graph_storage(),1293,817,6,1,2
linux/kernel/trace/trace_selftest.c,c,trace_graph_entry_watchdog,trace_graph_entry_watchdog(),1293,817,1,0,6
linux/kernel/trace/trace_selftest.c,c,trace_selftest_startup_function_graph,trace_selftest_startup_function_graph(),1293,817,1,0,19
linux/kernel/trace/trace_selftest.c,c,trace_selftest_startup_irqsoff,trace_selftest_startup_irqsoff(),1293,817,1,0,6
linux/kernel/trace/trace_selftest.c,c,trace_selftest_startup_preemptoff,trace_selftest_startup_preemptoff(),1293,817,8,0,6
linux/kernel/trace/trace_selftest.c,c,trace_selftest_startup_preemptirqsoff,trace_selftest_startup_preemptirqsoff(),1293,817,1,0,6
linux/kernel/trace/trace_selftest.c,c,trace_selftest_startup_nop,trace_selftest_startup_nop(),1293,817,2,0,0
linux/kernel/trace/trace_selftest.c,c,trace_wakeup_test_thread,trace_wakeup_test_thread(),1293,817,3,0,4
linux/kernel/trace/trace_selftest.c,c,trace_selftest_startup_wakeup,trace_selftest_startup_wakeup(),1293,817,8,0,10
linux/kernel/trace/trace_selftest.c,c,trace_selftest_startup_branch,trace_selftest_startup_branch(),1293,817,5,0,7
linux/kernel/trace/trace_functions.c,c,ftrace_allocate_ftrace_ops,ftrace_allocate_ftrace_ops(),849,497,1,1,0
linux/kernel/trace/trace_functions.c,c,ftrace_free_ftrace_ops,ftrace_free_ftrace_ops(),849,497,1,2,0
linux/kernel/trace/trace_functions.c,c,ftrace_create_function_files,ftrace_create_function_files(),849,497,1,1,2
linux/kernel/trace/trace_functions.c,c,ftrace_destroy_function_files,ftrace_destroy_function_files(),849,497,1,1,3
linux/kernel/trace/trace_functions.c,c,select_trace_function,select_trace_function(),849,497,6,2,0
linux/kernel/trace/trace_functions.c,c,handle_func_repeats,handle_func_repeats(),849,497,4,2,0
linux/kernel/trace/trace_functions.c,c,function_trace_init,function_trace_init(),849,497,4,0,5
linux/kernel/trace/trace_functions.c,c,function_trace_reset,function_trace_reset(),849,497,1,0,3
linux/kernel/trace/trace_functions.c,c,function_trace_start,function_trace_start(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,function_get_true_parent_ip,function_get_true_parent_ip(),849,497,1,4,1
linux/kernel/trace/trace_functions.c,c,function_get_true_parent_ip,function_get_true_parent_ip(),849,497,1,4,1
linux/kernel/trace/trace_functions.c,c,function_trace_call,function_trace_call(),849,497,1,0,2
linux/kernel/trace/trace_functions.c,c,function_args_trace_call,function_args_trace_call(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,function_stack_trace_call,function_stack_trace_call(),849,497,1,0,4
linux/kernel/trace/trace_functions.c,c,is_repeat_check,is_repeat_check(),849,497,1,2,1
linux/kernel/trace/trace_functions.c,c,process_repeats,process_repeats(),849,497,1,2,1
linux/kernel/trace/trace_functions.c,c,function_no_repeats_trace_call,function_no_repeats_trace_call(),849,497,1,0,5
linux/kernel/trace/trace_functions.c,c,function_stack_no_repeats_trace_call,function_stack_no_repeats_trace_call(),849,497,1,0,5
linux/kernel/trace/trace_functions.c,c,tracing_start_function_trace,tracing_start_function_trace(),849,497,1,1,1
linux/kernel/trace/trace_functions.c,c,tracing_stop_function_trace,tracing_stop_function_trace(),849,497,1,1,1
linux/kernel/trace/trace_functions.c,c,func_set_flag,func_set_flag(),849,497,9,0,4
linux/kernel/trace/trace_functions.c,c,update_traceon_count,update_traceon_count(),849,497,1,2,4
linux/kernel/trace/trace_functions.c,c,ftrace_traceon_count,ftrace_traceon_count(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_traceoff_count,ftrace_traceoff_count(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_traceon,ftrace_traceon(),849,497,1,0,2
linux/kernel/trace/trace_functions.c,c,ftrace_traceoff,ftrace_traceoff(),849,497,1,0,2
linux/kernel/trace/trace_functions.c,c,trace_stack,trace_stack(),849,497,1,3,1
linux/kernel/trace/trace_functions.c,c,ftrace_stacktrace,ftrace_stacktrace(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_stacktrace_count,ftrace_stacktrace_count(),849,497,1,0,3
linux/kernel/trace/trace_functions.c,c,update_count,update_count(),849,497,1,2,1
linux/kernel/trace/trace_functions.c,c,ftrace_dump_probe,ftrace_dump_probe(),849,497,1,0,2
linux/kernel/trace/trace_functions.c,c,ftrace_cpudump_probe,ftrace_cpudump_probe(),849,497,1,0,2
linux/kernel/trace/trace_functions.c,c,ftrace_probe_print,ftrace_probe_print(),849,497,1,5,1
linux/kernel/trace/trace_functions.c,c,ftrace_traceon_print,ftrace_traceon_print(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_traceoff_print,ftrace_traceoff_print(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_stacktrace_print,ftrace_stacktrace_print(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_dump_print,ftrace_dump_print(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_cpudump_print,ftrace_cpudump_print(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_count_init,ftrace_count_init(),849,497,1,0,2
linux/kernel/trace/trace_functions.c,c,ftrace_count_free,ftrace_count_free(),849,497,1,0,2
linux/kernel/trace/trace_functions.c,c,ftrace_trace_probe_callback,ftrace_trace_probe_callback(),849,497,1,4,2
linux/kernel/trace/trace_functions.c,c,ftrace_trace_onoff_callback,ftrace_trace_onoff_callback(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_stacktrace_callback,ftrace_stacktrace_callback(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_dump_callback,ftrace_dump_callback(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,ftrace_cpudump_callback,ftrace_cpudump_callback(),849,497,1,0,1
linux/kernel/trace/trace_functions.c,c,init_func_cmd_traceon,init_func_cmd_traceon(),849,497,1,1,2
linux/kernel/trace/trace_functions.c,c,init_func_cmd_traceon,init_func_cmd_traceon(),849,497,1,1,2
linux/kernel/trace/trace_functions.c,c,init_function_trace,init_function_trace(),849,497,1,1,2
linux/kernel/trace/trace_probe_tmpl.h,c,fetch_store_raw,fetch_store_raw(),252,178,5,1,0
linux/kernel/trace/trace_probe_tmpl.h,c,fetch_apply_bitfield,fetch_apply_bitfield(),252,178,5,1,0
linux/kernel/trace/trace_probe_tmpl.h,c,fetch_store_symstrlen,fetch_store_symstrlen(),252,178,2,1,1
linux/kernel/trace/trace_probe_tmpl.h,c,fetch_store_symstring,fetch_store_symstring(),252,178,2,1,2
linux/kernel/trace/trace_probe_tmpl.h,c,process_common_fetch_insn,process_common_fetch_insn(),252,178,4,5,0
linux/kernel/trace/trace_probe_tmpl.h,c,process_fetch_insn_bottom,process_fetch_insn_bottom(),252,178,1,5,11
linux/kernel/trace/trace_probe_tmpl.h,c,__get_data_size,__get_data_size(),252,178,4,11,1
linux/kernel/trace/trace_probe_tmpl.h,c,store_trace_args,store_trace_args(),252,178,1,10,1
linux/kernel/trace/trace_probe.h,c,get_loc_data,get_loc_data(),516,259,1,4,0
linux/kernel/trace/trace_probe.h,c,update_data_loc,update_data_loc(),516,259,1,1,0
linux/kernel/trace/trace_probe.h,c,trace_kprobe_on_func_entry,trace_kprobe_on_func_entry(),516,259,1,1,2
linux/kernel/trace/trace_probe.h,c,trace_kprobe_error_injectable,trace_kprobe_error_injectable(),516,259,1,1,2
linux/kernel/trace/trace_probe.h,c,trace_probe_load_flag,trace_probe_load_flag(),516,259,1,7,0
linux/kernel/trace/trace_probe.h,c,trace_probe_test_flag,trace_probe_test_flag(),516,259,1,2,1
linux/kernel/trace/trace_probe.h,c,trace_probe_set_flag,trace_probe_set_flag(),516,259,1,5,0
linux/kernel/trace/trace_probe.h,c,trace_probe_clear_flag,trace_probe_clear_flag(),516,259,1,8,0
linux/kernel/trace/trace_probe.h,c,trace_probe_is_enabled,trace_probe_is_enabled(),516,259,1,17,1
linux/kernel/trace/trace_probe.h,c,trace_probe_name,trace_probe_name(),516,259,1,25,0
linux/kernel/trace/trace_probe.h,c,trace_probe_group_name,trace_probe_group_name(),516,259,1,15,0
linux/kernel/trace/trace_probe.h,c,trace_probe_event_call,trace_probe_event_call(),516,259,1,33,0
linux/kernel/trace/trace_probe.h,c,trace_probe_event_from_call,trace_probe_event_from_call(),516,259,1,1,0
linux/kernel/trace/trace_probe.h,c,trace_probe_primary_from_call,trace_probe_primary_from_call(),516,259,1,22,1
linux/kernel/trace/trace_probe.h,c,trace_probe_probe_list,trace_probe_probe_list(),516,259,1,11,0
linux/kernel/trace/trace_probe.h,c,trace_probe_has_sibling,trace_probe_has_sibling(),516,259,2,5,1
linux/kernel/trace/trace_probe.h,c,trace_probe_unregister_event_call,trace_probe_unregister_event_call(),516,259,1,6,1
linux/kernel/trace/trace_probe.h,c,trace_probe_has_single_file,trace_probe_has_single_file(),516,259,1,3,0
linux/kernel/trace/trace_probe.h,c,traceprobe_get_entry_data_size,traceprobe_get_entry_data_size(),516,259,1,2,1
linux/kernel/trace/trace_probe.h,c,tparg_is_function_entry,tparg_is_function_entry(),516,259,1,4,0
linux/kernel/trace/trace_probe.h,c,tparg_is_function_return,tparg_is_function_return(),516,259,1,4,0
linux/kernel/trace/trace_probe.h,c,traceprobe_free_parse_ctx,traceprobe_free_parse_ctx(),516,259,1,0,1
linux/kernel/trace/trace_events_filter.c,c,is_not,is_not(),2519,1497,3,1,0
linux/kernel/trace/trace_events_filter.c,c,update_preds,update_preds(),2519,1497,1,1,0
linux/kernel/trace/trace_events_filter.c,c,parse_error,parse_error(),2519,1497,1,5,0
linux/kernel/trace/trace_events_filter.c,c,free_predicate,free_predicate(),2519,1497,2,2,0
linux/kernel/trace/trace_events_filter.c,c,predicate_parse,predicate_parse(),2519,1497,1,1,5
linux/kernel/trace/trace_events_filter.c,c,do_filter_cpumask,do_filter_cpumask(),2519,1497,4,1,0
linux/kernel/trace/trace_events_filter.c,c,do_filter_scalar_cpumask,do_filter_scalar_cpumask(),2519,1497,4,1,0
linux/kernel/trace/trace_events_filter.c,c,do_filter_cpumask_scalar,do_filter_cpumask_scalar(),2519,1497,6,1,0
linux/kernel/trace/trace_events_filter.c,c,test_string,test_string(),2519,1497,3,1,0
linux/kernel/trace/trace_events_filter.c,c,test_ustring,test_ustring(),2519,1497,4,1,0
linux/kernel/trace/trace_events_filter.c,c,filter_pred_string,filter_pred_string(),2519,1497,1,1,0
linux/kernel/trace/trace_events_filter.c,c,filter_pchar,filter_pchar(),2519,1497,1,2,0
linux/kernel/trace/trace_events_filter.c,c,filter_pred_pchar,filter_pred_pchar(),2519,1497,2,1,2
linux/kernel/trace/trace_events_filter.c,c,filter_pred_pchar_user,filter_pred_pchar_user(),2519,1497,2,1,2
linux/kernel/trace/trace_events_filter.c,c,filter_pred_strloc,filter_pred_strloc(),2519,1497,1,1,0
linux/kernel/trace/trace_events_filter.c,c,filter_pred_strrelloc,filter_pred_strrelloc(),2519,1497,1,1,0
linux/kernel/trace/trace_events_filter.c,c,filter_pred_cpu,filter_pred_cpu(),2519,1497,7,1,0
linux/kernel/trace/trace_events_filter.c,c,filter_pred_cpu_cpumask,filter_pred_cpu_cpumask(),2519,1497,1,1,1
linux/kernel/trace/trace_events_filter.c,c,filter_pred_cpumask,filter_pred_cpumask(),2519,1497,1,1,1
linux/kernel/trace/trace_events_filter.c,c,filter_pred_cpumask_cpu,filter_pred_cpumask_cpu(),2519,1497,1,1,1
linux/kernel/trace/trace_events_filter.c,c,filter_pred_comm,filter_pred_comm(),2519,1497,1,1,0
linux/kernel/trace/trace_events_filter.c,c,filter_pred_function,filter_pred_function(),2519,1497,3,1,0
linux/kernel/trace/trace_events_filter.c,c,regex_match_full,regex_match_full(),2519,1497,1,0,0
linux/kernel/trace/trace_events_filter.c,c,regex_match_front,regex_match_front(),2519,1497,3,0,0
linux/kernel/trace/trace_events_filter.c,c,regex_match_middle,regex_match_middle(),2519,1497,2,0,0
linux/kernel/trace/trace_events_filter.c,c,regex_match_end,regex_match_end(),2519,1497,3,0,0
linux/kernel/trace/trace_events_filter.c,c,regex_match_glob,regex_match_glob(),2519,1497,2,0,0
linux/kernel/trace/trace_events_filter.c,c,filter_parse_regex,filter_parse_regex(),2519,1497,11,4,0
linux/kernel/trace/trace_events_filter.c,c,filter_build_regex,filter_build_regex(),2519,1497,9,0,1
linux/kernel/trace/trace_events_filter.c,c,test_pred_visited_fn,test_pred_visited_fn(),2519,1497,1,1,1
linux/kernel/trace/trace_events_filter.c,c,filter_match_preds,filter_match_preds(),2519,1497,5,6,1
linux/kernel/trace/trace_events_filter.c,c,remove_filter_string,remove_filter_string(),2519,1497,2,2,0
linux/kernel/trace/trace_events_filter.c,c,append_filter_err,append_filter_err(),2519,1497,1,4,4
linux/kernel/trace/trace_events_filter.c,c,event_filter,event_filter(),2519,1497,1,8,0
linux/kernel/trace/trace_events_filter.c,c,print_event_filter,print_event_filter(),2519,1497,3,2,3
linux/kernel/trace/trace_events_filter.c,c,print_subsystem_event_filter,print_subsystem_event_filter(),2519,1497,1,2,4
linux/kernel/trace/trace_events_filter.c,c,free_prog,free_prog(),2519,1497,1,1,1
linux/kernel/trace/trace_events_filter.c,c,filter_disable,filter_disable(),2519,1497,1,4,1
linux/kernel/trace/trace_events_filter.c,c,__free_filter,__free_filter(),2519,1497,1,12,1
linux/kernel/trace/trace_events_filter.c,c,free_event_filter,free_event_filter(),2519,1497,1,6,1
linux/kernel/trace/trace_events_filter.c,c,__remove_filter,__remove_filter(),2519,1497,1,2,3
linux/kernel/trace/trace_events_filter.c,c,filter_free_subsystem_preds,filter_free_subsystem_preds(),2519,1497,1,1,2
linux/kernel/trace/trace_events_filter.c,c,list_for_each_entry,list_for_each_entry(),2519,1497,2,315,536
linux/kernel/trace/trace_events_filter.c,c,free_filter_list,free_filter_list(),2519,1497,1,3,2
linux/kernel/trace/trace_events_filter.c,c,list_for_each_entry_safe,list_for_each_entry_safe(),2519,1497,1,124,147
linux/kernel/trace/trace_events_filter.c,c,free_filter_list_work,free_filter_list_work(),2519,1497,1,0,1
linux/kernel/trace/trace_events_filter.c,c,free_filter_list_tasks,free_filter_list_tasks(),2519,1497,1,0,1
linux/kernel/trace/trace_events_filter.c,c,delay_free_filter,delay_free_filter(),2519,1497,1,3,1
linux/kernel/trace/trace_events_filter.c,c,try_delay_free_filter,try_delay_free_filter(),2519,1497,3,1,2
linux/kernel/trace/trace_events_filter.c,c,__free_subsystem_filter,__free_subsystem_filter(),2519,1497,1,2,2
linux/kernel/trace/trace_events_filter.c,c,event_set_filter,event_set_filter(),2519,1497,1,3,0
linux/kernel/trace/trace_events_filter.c,c,event_clear_filter,event_clear_filter(),2519,1497,1,3,0
linux/kernel/trace/trace_events_filter.c,c,filter_free_subsystem_filters,filter_free_subsystem_filters(),2519,1497,1,1,7
linux/kernel/trace/trace_events_filter.c,c,list_for_each_entry,list_for_each_entry(),2519,1497,2,315,536
linux/kernel/trace/trace_events_filter.c,c,list_for_each_entry,list_for_each_entry(),2519,1497,2,315,536
linux/kernel/trace/trace_events_filter.c,c,filter_assign_type,filter_assign_type(),2519,1497,10,5,0
linux/kernel/trace/trace_events_filter.c,c,select_comparison_fn,select_comparison_fn(),2519,1497,1,0,0
linux/kernel/trace/trace_events_filter.c,c,filter_pred_fn_call,filter_pred_fn_call(),2519,1497,29,1,12
linux/kernel/trace/trace_events_filter.c,c,parse_pred,parse_pred(),2519,1497,1,1,5
linux/kernel/trace/trace_events_filter.c,c,calc_stack,calc_stack(),2519,1497,1,1,0
linux/kernel/trace/trace_events_filter.c,c,process_preds,process_preds(),2519,1497,1,3,3
linux/kernel/trace/trace_events_filter.c,c,event_set_filtered_flag,event_set_filtered_flag(),2519,1497,1,3,1
linux/kernel/trace/trace_events_filter.c,c,process_system_preds,process_system_preds(),2519,1497,1,1,12
linux/kernel/trace/trace_events_filter.c,c,list_for_each_entry,list_for_each_entry(),2519,1497,2,315,536
linux/kernel/trace/trace_events_filter.c,c,create_filter_start,create_filter_start(),2519,1497,1,2,1
linux/kernel/trace/trace_events_filter.c,c,create_filter_finish,create_filter_finish(),2519,1497,1,2,0
linux/kernel/trace/trace_events_filter.c,c,create_filter,create_filter(),2519,1497,1,4,4
linux/kernel/trace/trace_events_filter.c,c,create_event_filter,create_event_filter(),2519,1497,1,3,1
linux/kernel/trace/trace_events_filter.c,c,create_system_filter,create_system_filter(),2519,1497,1,1,4
linux/kernel/trace/trace_events_filter.c,c,apply_event_filter,apply_event_filter(),2519,1497,8,3,7
linux/kernel/trace/trace_events_filter.c,c,apply_subsystem_event_filter,apply_subsystem_event_filter(),2519,1497,1,2,6
linux/kernel/trace/trace_events_filter.c,c,ftrace_profile_free_filter,ftrace_profile_free_filter(),2519,1497,1,1,1
linux/kernel/trace/trace_events_filter.c,c,ftrace_function_filter_re,ftrace_function_filter_re(),2519,1497,2,1,0
linux/kernel/trace/trace_events_filter.c,c,ftrace_function_set_regexp,ftrace_function_set_regexp(),2519,1497,1,1,2
linux/kernel/trace/trace_events_filter.c,c,__ftrace_function_set_filter,__ftrace_function_set_filter(),2519,1497,1,1,2
linux/kernel/trace/trace_events_filter.c,c,ftrace_function_check_pred,ftrace_function_check_pred(),2519,1497,5,1,0
linux/kernel/trace/trace_events_filter.c,c,ftrace_function_set_filter_pred,ftrace_function_set_filter_pred(),2519,1497,1,1,2
linux/kernel/trace/trace_events_filter.c,c,is_or,is_or(),2519,1497,1,1,0
linux/kernel/trace/trace_events_filter.c,c,ftrace_function_set_filter,ftrace_function_set_filter(),2519,1497,1,1,2
linux/kernel/trace/trace_events_filter.c,c,ftrace_function_set_filter,ftrace_function_set_filter(),2519,1497,1,1,2
linux/kernel/trace/trace_events_filter.c,c,ftrace_profile_set_filter,ftrace_profile_set_filter(),2519,1497,1,1,4
linux/kernel/trace/trace_events_filter.c,c,test_pred_visited_fn,test_pred_visited_fn(),2519,1497,1,1,1
linux/kernel/trace/trace_events_filter.c,c,update_pred_fn,update_pred_fn(),2519,1497,4,1,0
linux/kernel/trace/trace_events_filter.c,c,ftrace_test_event_filter,ftrace_test_event_filter(),2519,1497,11,0,7
linux/kernel/trace/trace_clock.c,c,trace_clock_local,trace_clock_local(),139,43,1,18,1
linux/kernel/trace/trace_clock.c,c,trace_clock,trace_clock(),139,43,1,0,1
linux/kernel/trace/trace_clock.c,c,trace_clock_jiffies,trace_clock_jiffies(),139,43,1,0,1
linux/kernel/trace/trace_clock.c,c,trace_clock_global,trace_clock_global(),139,43,8,0,1
linux/kernel/trace/trace_clock.c,c,trace_clock_counter,trace_clock_counter(),139,43,1,0,0
linux/kernel/trace/kprobe_event_gen_test.c,c,trace_event_file_is_valid,trace_event_file_is_valid(),236,95,1,4,0
linux/kernel/trace/kprobe_event_gen_test.c,c,test_gen_kprobe_cmd,test_gen_kprobe_cmd(),236,95,9,1,6
linux/kernel/trace/kprobe_event_gen_test.c,c,test_gen_kretprobe_cmd,test_gen_kretprobe_cmd(),236,95,8,1,6
linux/kernel/trace/kprobe_event_gen_test.c,c,kprobe_event_gen_test_init,kprobe_event_gen_test_init(),236,95,4,0,6
linux/kernel/trace/kprobe_event_gen_test.c,c,kprobe_event_gen_test_exit,kprobe_event_gen_test_exit(),236,95,3,0,4
linux/kernel/trace/trace_dynevent.c,c,trace_event_dyn_try_get_ref,trace_event_dyn_try_get_ref(),427,205,3,0,3
linux/kernel/trace/trace_dynevent.c,c,list_for_each_entry,list_for_each_entry(),427,205,1,315,536
linux/kernel/trace/trace_dynevent.c,c,trace_event_dyn_put_ref,trace_event_dyn_put_ref(),427,205,3,0,0
linux/kernel/trace/trace_dynevent.c,c,trace_event_dyn_busy,trace_event_dyn_busy(),427,205,1,5,0
linux/kernel/trace/trace_dynevent.c,c,dyn_event_register,dyn_event_register(),427,205,7,6,2
linux/kernel/trace/trace_dynevent.c,c,dyn_event_release,dyn_event_release(),427,205,12,3,4
linux/kernel/trace/trace_dynevent.c,c,for_each_dyn_event_safe,for_each_dyn_event_safe(),427,205,1,2,0
linux/kernel/trace/trace_dynevent.c,c,dyn_event_create,dyn_event_create(),427,205,1,2,2
linux/kernel/trace/trace_dynevent.c,c,create_dyn_event,create_dyn_event(),427,205,6,0,4
linux/kernel/trace/trace_dynevent.c,c,list_for_each_entry,list_for_each_entry(),427,205,1,315,536
linux/kernel/trace/trace_dynevent.c,c,dyn_event_seq_start,dyn_event_seq_start(),427,205,1,0,1
linux/kernel/trace/trace_dynevent.c,c,dyn_event_seq_next,dyn_event_seq_next(),427,205,1,0,0
linux/kernel/trace/trace_dynevent.c,c,dyn_event_seq_stop,dyn_event_seq_stop(),427,205,1,0,1
linux/kernel/trace/trace_dynevent.c,c,dyn_event_seq_show,dyn_event_seq_show(),427,205,3,0,0
linux/kernel/trace/trace_dynevent.c,c,dyn_events_release_all,dyn_events_release_all(),427,205,7,4,5
linux/kernel/trace/trace_dynevent.c,c,for_each_dyn_event,for_each_dyn_event(),427,205,1,2,2
